vehid,entry,mid,instspeed,exit,length
1870,422.29919790672017,423.1382784443918,13.830271871848936,423.8385471234137,25.01
1855,872.1846261384857,873.2697468815103,11.637648650165486,874.1063051242495,25.01
1860,1224.2269484985343,1225.1818960496466,12.592217801376659,1225.9510144342694,25.01
1850,1476.2399850142547,1477.2476105866142,5.0,1448.086371185402,25.01
1854,1573.1387333982666,1574.36872816642,5.0,1545.3691005612604,25.01
1858,1834.0946203545893,1835.0552135601622,12.645423721204436,1835.8210958609643,25.01
3863,2207.733202898538,2209.0170089890903,9.103041143888836,2210.08211757001,25.01
3838,3112.0274876144786,3113.050957324992,12.836996616753517,3113.805409982678,25.01
3851,3204.391053131597,3205.407292978496,11.665643124476341,3206.227499324014,25.01
5840,4553.237281820484,4554.257262387674,5.0,4525.0313156739385,25.01
5857,4564.4709209575985,4565.397154822386,12.858757709506806,4566.155180275051,25.01
5844,4837.428069829892,4838.451105999559,5.0,4809.274078207196,25.01
5846,4991.3111572633115,4992.419276394783,11.04252115146685,4993.295134808538,25.01
5849,5356.715412771362,5357.593197080484,13.579057581456357,5358.300993223726,25.01
7849,5614.570149783373,5615.524988571053,12.76063911589654,5616.2958636116355,25.01
7838,5995.351624714104,5996.159460404778,14.80950222183768,5996.813426086349,25.01
7844,6604.119903130141,6605.001065813062,13.184191773266974,6605.735650562796,25.01
7850,7164.233899850291,7165.267781773222,11.697529788572908,7166.096619871615,25.01
