570,49.33138522822036,49.594510771576324,12.424940483876913,49.77726261549549
588,116.24831462967725,116.49525239223716,13.239446174994926,116.66676113618318
649,195.72952739606748,196.03975402206052,10.552699818235192,196.25492936326475
621,262.85337791337537,263.1560628193167,10.577125897598972,263.3707412495441
522,588.9534938012428,589.2541927373073,10.859327925269461,589.4632923058664
590,760.0583512697845,760.3566520100193,10.959809262995492,760.5638345192698
513,1254.3002318429985,1254.568156561342,12.202379967772377,1254.75424163573
614,1405.7376456669408,1406.0323540364345,11.883948518678093,1406.2234252768094
646,1635.1319298959131,1635.4398663604582,10.616862867518297,1635.6537412887067
2517,2080.2314130541877,2080.4836761123856,12.959960286460745,2080.658883499895
2639,2111.8314722024597,2112.135946890707,10.59072888204151,2112.3503495828454
2575,2574.8916424388563,2575.1711334098477,11.506692102258691,2575.368469078851
2644,2691.2745967383116,2691.548710279686,11.926879641160527,2691.739093754017
2597,3130.338849584514,3130.5889525732473,13.071891833600336,3130.7626597009466
2543,3132.2065337593085,3132.465607451381,12.619263615036527,3132.645545112823
2604,3249.0151007422432,3249.2417499766893,14.42457647817546,3249.3991674778167
2586,3304.847645162439,3305.0973636196436,13.337611434746517,3305.2676100535814
2574,3587.409134998652,3587.634441766557,14.510523791115695,3587.7909268677636
2596,3592.8109923794805,3593.0959912566914,11.677508974561258,3593.290440328746
4593,3883.2900073365536,3883.51163599105,14.751338103892557,3883.6655664865766
4599,4120.85462265193,4121.0976440851255,13.95521972875273,4121.260356018593
4570,4215.763006808405,4216.059284493831,10.40058806194797,4216.2776068396915
4540,4634.293960663472,4634.567184896607,11.965700035036363,4634.756950708666
4642,4794.76968329587,4795.022678599615,12.757607321329234,4795.200665014059
4588,4997.064839312144,4997.381363874605,10.32880099590784,4997.6012036009115
6609,5453.295715912475,5453.524597837729,14.283868035264168,5453.683566037267
6625,6075.190665130527,6075.489194226998,10.95142568892228,6075.696535339335
6554,6182.945560196547,6183.238371404164,11.30850749529927,6183.439165433346
6543,6387.84355455392,6388.186385453143,10.473863896847364,6388.403180401633
6634,6463.171990721837,6463.425990145177,12.871364718023878,6463.6024035118835
6595,6694.865841164216,6695.100571602074,13.272725551181505,6695.27165031347
6557,6856.940384087224,6857.244077460378,10.723960341129501,6857.455816473932
