317,107.55442593902434,111.11548769836368,12.722394405956909,114.62448577243117
285,138.78623088035883,142.36579496253546,13.256877812944326,146.98417163991778
293,229.1402445338757,233.28419271849492,11.046007273173716,238.33608679490828
298,384.01304665680306,387.58324348176467,12.985866517618287,391.1378053272816
296,419.02486381531145,422.5582419579171,13.279896132607627,453.43923267004055
286,591.1931304999699,595.1734334295658,11.281890281697736,599.8617551363195
537,757.56310823337,761.2119441770886,11.966608394019788,813.7884293332219
1911,871.3744245847357,875.4945274802375,10.834561782231601,905.4239800901883
302,1131.1387292799743,1134.5274990273965,14.36436419473899,1139.2877409734945
815,1228.781355274883,1232.4010238308974,12.28824214206775,1263.077349559275
551,1388.3700107954755,1391.5505321853666,14.835560294493163,1395.7763179060178
2806,2479.4939697943923,2483.183060410582,13.850233889431232,2487.815009986254
2790,2489.83607158657,2493.239941279726,13.57702226259119,2523.42993566105
2282,2662.544602986934,2666.0975811383546,13.068772268045018,2703.823044700616
3071,2751.1442672275048,2755.225439419272,11.704248334031139,2793.5067823373047
2535,2793.2718144536307,2797.402080787633,12.08280137705097,2800.998149067697
2280,2848.2495248872633,2852.329377581271,10.62716465520029,2885.945006365798
3060,2853.207773711024,2857.0617360651086,12.501759740458471,2888.0559387191206
2795,3206.7675712558244,3210.3875844398563,13.129958158971268,3245.9052759909396
2545,3333.120266883554,3337.3779568379364,12.77090049288771,3340.9066741260085
2813,3386.0563183367817,3390.188963715034,10.74232049987989,3423.2853903069013
2303,3471.1230907873132,3475.1521894255584,11.218515983143355,3480.2491555565634
2537,3539.1560881853893,3543.175567311114,11.02727820676438,3547.402170361846
2552,3693.144768180208,3697.304864677793,12.40701894077017,3700.838080776722
4287,3782.9208411661257,3787.340289662517,10.508796063305702,3791.640101944667
4537,3873.3653680746115,3878.035295862914,10.941089044868344,3882.263908607819
3664,3928.789589585759,3932.4826468050032,12.031069496069643,3965.738293349601
4531,4053.3923360427834,4057.4882988559184,14.343238361705916,4060.716668859922
5908,4111.2469965228365,4115.193039210346,12.283582873027692,4143.103030883665
4300,4285.401338136525,4288.303903807228,16.013809720740174,4292.790144888618
4273,4368.745221548108,4372.318621572028,13.444058738558974,4412.909460237373
5058,4376.692588581126,4380.051454601445,11.51177292630501,4417.730039998344
5921,5002.956389198995,5007.22581444137,10.754364223874582,5013.025995353745
5084,5269.20055245092,5273.36605482461,11.02396049243638,5278.726402126534
4283,5359.389414473195,5363.362030144181,11.913474174520278,5367.995500142194
5892,5470.0520749700545,5473.545356350059,13.8562878998943,5493.30144536261
5073,5549.539003961222,5554.077884421664,11.225758053630607,5583.16414175915
7065,5820.78270237401,5824.007064296126,13.870150322973561,5828.44220780807
6547,5873.963514172348,5877.358082372091,13.144597743709094,5880.7183561182555
7080,6089.51942813796,6093.266225176366,13.102412366187153,6126.153711854481
6542,6123.510541916187,6127.617160365483,13.208850055610826,6131.0248832502475
7083,6174.895153188226,6178.392147132139,13.652476926754861,6215.604802819797
6298,6261.028915066668,6264.546504681628,12.684305981993097,6303.29685040685
7059,6264.93117001156,6268.498407301325,12.611913733654507,6305.951009311559
6803,6276.158303410591,6279.342411699534,12.40476265447517,6308.373372470163
6276,6483.177625444549,6487.47039722117,11.541428626169829,6491.327049655762
7896,6806.289859241322,6810.506844435342,10.26395048978113,6843.0008998178655
7057,6808.238952541181,6812.379200512945,10.797098839051184,6845.83808132083
6814,6897.191842453445,6900.586359281146,12.861495386245835,6933.775247823593
6531,6954.600538860021,6958.0196706920415,12.90110519839521,6961.413631138519
6300,7220.868434685869,7224.395973110012,12.845854596905337,7228.03765186237
7920,7251.325350589774,7255.430136855812,11.204420541717086,7293.2517364821615
6290,7253.145223114432,7257.253921104611,11.441842394646127,7295.652545802705
6548,7324.904604344783,7327.634294235984,16.13560982957867,7331.943828314556
6539,7406.559183153298,7410.399679717729,11.467241849488534,7414.19307290032
7921,7429.325489452281,7433.28874760001,12.107234143383263,7438.4084502163
